Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Predicted CO2 Emissions
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,34,194,192.80434002187187
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,34,194,192.80434002187187
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.6,10.7,26,251,249.0730317759654
HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,26,254,251.91479589150356
HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13.0,9.3,11.3,25,266,264.88849339031816
HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26,256,257.07062246352854
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,11.3,25,264,264.0125469277296
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.6,7.9,36,182,184.11766121574783
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.8,6.5,7.8,36,184,181.3269947670222
HYUNDAI,ELANTRA,MID-SIZE,2.0,4,AS6,X,8.3,6.4,7.4,38,174,174.24397761359376
HYUNDAI,ELANTRA,MID-SIZE,2.0,4,M6,X,9.1,6.6,8.0,35,187,185.83484393247264
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,AS6,X,9.8,7.3,8.7,32,206,203.51038963090588
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,M6,X,9.8,7.2,8.7,32,204,203.12655870889466
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,4.4,47,103,102.94050849368502
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4.0,4.1,47,96,99.65022866566986
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,11.3,25,265,263.3608426525903
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25,269,267.057758615657
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.1,8.6,10.0,28,235,233.474082438112
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.0,4,AS6,X,12.5,9.6,11.2,25,264,261.03697145236697
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12.0,9.1,10.7,26,253,249.59624549753858
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23,295,292.5028189717024
HYUNDAI,SONATA,FULL-SIZE,2.0,4,AS6,X,10.5,7.6,9.2,31,216,214.1664224315376
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.7,8.2,34,194,191.22184385244847
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,10.0,7.2,8.7,32,207,204.48076319860525
HYUNDAI,SONATA HYBRID,MID-SIZE,2.0,4,AS6,X,6.3,5.7,6.0,47,143,141.292395399263
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2.0,4,AS6,X,6.0,5.3,5.7,47,137,133.36835604917962
HYUNDAI,TUCSON,SUV - SMALL,1.6,4,AM7,X,9.9,8.5,9.3,30,221,217.09506393306933
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,AS6,X,10.1,7.8,9.0,31,213,210.53515132696225
HYUNDAI,TUCSON AWD,SUV - SMALL,2.0,4,AS6,X,11.0,9.1,10.2,28,241,237.74001825019596
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.3,6.7,7.6,37,180,176.9004189573448
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.9,6.9,8.0,35,188,185.34785562428283
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,8.9,7.3,8.2,34,193,191.85494174189245
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.2,8.4,34,200,196.16290686472914
INFINITI,Q50 AWD,MID-SIZE,2.0,4,AS7,Z,10.7,8.4,9.6,29,226,226.17754751473456
INFINITI,Q50 AWD,MID-SIZE,3.0,6,AS7,Z,12.6,8.8,10.9,26,256,253.74157590929337
INFINITI,Q50S RED SPORT AWD,MID-SIZE,3.0,6,AS7,Z,12.3,9.2,10.9,26,257,253.7653850745932
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,9.1,7.7,8.5,33,200,198.06555024988225
INFINITI,Q60 AWD,SUBCOMPACT,2.0,4,AS7,Z,11.2,8.5,10.0,28,233,233.245794697718
INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS7,Z,12.4,8.8,10.8,26,253,252.37738830742998
INFINITI,Q60S RED SPORT AWD,SUBCOMPACT,3.0,6,AS7,Z,12.5,9.2,11.0,26,259,257.1404766851325
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.8,11.7,24,274,272.06033156833234
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,14.9,10.2,12.8,22,300,297.2707733724127
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.4,7.1,7.8,36,184,182.07789354668802
INFINITI,QX30,COMPACT,2.0,4,AM7,Z,9.7,7.1,8.5,33,200,198.70774697651063
INFINITI,QX30 AWD,COMPACT,2.0,4,AM7,Z,10.6,8.0,9.4,30,221,220.2297916627426
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.8,11.9,24,280,278.7412453889506
INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.9,8.8,10.5,27,246,244.50575183502195
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9.1,10.9,26,257,256.78848446042736
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,9.5,8.6,9.1,31,214,212.50949603626015
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.8,12.8,22,301,299.2996769158767
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.2,15.1,19,355,351.8841619040551
JAGUAR,F-PACE 35t,SUV - SMALL,3.0,6,AS8,Z,13.3,10.0,11.8,24,277,276.1427108127656
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,241.3661891882581
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,M6,Z,14.9,9.8,12.6,22,296,295.7069616650943
JAGUAR,F-TYPE COUPE,TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,241.3661891882581
JAGUAR,F-TYPE COUPE,TWO-SEATER,3.0,6,M6,Z,14.9,9.8,12.6,22,296,295.7069616650943
JAGUAR,F-TYPE R CONVERTIBLE AWD,TWO-SEATER,5.0,8,AS8,Z,15.6,10.4,13.3,21,311,310.3684279894834
JAGUAR,F-TYPE R COUPE AWD,TWO-SEATER,5.0,8,AS6,Z,15.6,10.4,13.3,21,311,310.3684279894834
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,252.3872573706108
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,M6,Z,15.3,10.0,12.9,22,302,302.19197870436085
JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,264.16904835570574
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,252.3872573706108
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,M6,Z,15.3,10.0,12.9,22,302,302.19197870436085
JAGUAR,F-TYPE S COUPE AWD,TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,264.16904835570574
JAGUAR,XE 20d AWD,COMPACT,2.0,4,AS8,D,7.8,5.8,6.9,41,186,184.99854306726985
JAGUAR,XE 35t AWD,COMPACT,3.0,6,AS8,Z,11.8,8.2,10.2,28,238,237.5639040768485
JAGUAR,XF 20d AWD,MID-SIZE,2.0,4,AS8,D,7.8,5.8,6.9,41,186,184.99854306726985
JAGUAR,XF 35t AWD,MID-SIZE,3.0,6,AS8,Z,12.0,8.4,10.4,27,243,242.07524899954737
JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3.0,6,AS8,Z,14.0,9.0,11.8,24,276,275.99724462405237
JAGUAR,XJL PORTFOLIO 3.0 AWD,FULL-SIZE,3.0,6,AS8,Z,14.0,9.4,11.9,24,280,279.15061197084304
JAGUAR,XJR,FULL-SIZE,5.0,8,AS8,Z,15.8,10.3,13.3,21,313,311.3752835392846
JAGUAR,XJR  LWB,FULL-SIZE,5.0,8,AS8,Z,15.8,10.3,13.3,21,313,311.3752835392846
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,11.0,7.8,9.6,29,225,223.2842036465315
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.3,10.0,28,234,233.19196423941597
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,2.4,4,A9,X,11.3,8.4,10.0,28,235,233.2724993727023
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,3.2,6,A9,X,11.6,8.6,10.3,27,241,239.5715009960739
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.7,10.2,28,240,237.96154539825574
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.8,9.0,11.1,25,259,258.8270780922659
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26,256,253.66405640350615
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24,269,269.1328279799845
JEEP,COMPASS,SUV - SMALL,2.0,4,AV,X,10.8,9.0,10.0,28,235,233.28653837842862
JEEP,COMPASS,SUV - SMALL,2.0,4,M5,X,10.3,7.9,9.3,30,216,216.38197097211005
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.3,8.7,10.1,28,238,235.6167617386318
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30,219,218.14255702628782
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.2,10.6,27,249,246.8937334602964
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,259,257.226755671446
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.7,9.8,29,230,227.61158228112802
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265,264.5690334267967
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,5.7,8,A8,X,16.6,10.7,14.0,20,328,324.05930007001353
JEEP,GRAND CHEROKEE SRT8,SUV - STANDARD,6.25,8,A8,Z,18.3,12.6,15.7,18,368,367.1757075232295
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30,218,216.73035123413388
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,M6,X,10.4,7.3,9.0,31,211,210.13346398209154
JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,220.60359099227708
JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,M6,X,10.8,7.6,9.4,30,221,218.22012643179156
JEEP,PATRIOT,SUV - SMALL,2.0,4,AV,X,10.8,9.0,10.0,28,235,233.28653837842862
JEEP,PATRIOT,SUV - SMALL,2.0,4,M5,X,10.3,7.9,9.3,30,216,216.38197097211005
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.3,8.7,10.1,28,238,235.6167617386318
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30,219,218.14255702628782
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.2,10.6,27,249,246.8937334602964
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,259,257.226755671446
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.7,9.8,29,230,227.61158228112802
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,209,209.36898817793846
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,220.60359099227708
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.4,10.2,12.5,23,206,205.20054035098892
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,211,209.36898817793846
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29,230,229.55971679488496
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22,299,297.08912023981446
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11.0,12.8,22,298,297.0227578239843
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.7,11.7,13.4,21,313,311.94609441740283
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15.0,11.4,13.3,21,312,311.85581075957197
KIA,CADENZA,FULL-SIZE,3.3,6,AS8,X,11.5,8.5,10.2,28,237,237.3000733134509
KIA,FORTE (MPI),MID-SIZE,2.0,4,AS6,X,7.9,6.3,7.2,39,170,167.66790911757153
KIA,FORTE (GDI),MID-SIZE,2.0,4,AS6,X,9.4,7.0,8.3,34,198,194.31148872680478
KIA,FORTE,MID-SIZE,2.0,4,M6,X,9.4,6.8,8.3,34,195,192.16822996071585
KIA,FORTE 5,FULL-SIZE,1.6,4,AM7,X,9.4,7.9,8.7,32,207,203.9924332914672
KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,9.7,7.0,8.3,34,197,195.6244620100124
KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,9.8,7.3,8.7,32,204,203.60809924822308
KIA,FORTE KOUP,COMPACT,1.6,4,AM7,X,9.6,7.4,8.6,33,204,199.80605407671226
KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.1,8.0,9.2,31,216,214.36148924678864
KIA,FORTE KOUP,COMPACT,2.0,4,AS6,X,9.6,7.3,8.6,33,203,199.8321069158754
KIA,FORTE KOUP,COMPACT,2.0,4,M6,X,9.9,7.6,8.8,32,209,206.14998240015944
KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.8,9.3,11.8,24,279,275.19874398891363
KIA,K900,FULL-SIZE,5.0,8,AS8,Z,15.6,10.6,13.3,21,317,312.3043781522509
KIA,NIRO,STATION WAGON - SMALL,1.6,4,AM6,X,4.6,5.1,4.8,47,114,113.96607183339535
KIA,NIRO FE,STATION WAGON - SMALL,1.6,4,AM6,X,4.5,4.8,4.7,47,110,109.24628921721846
KIA,NIRO TOURING,STATION WAGON - SMALL,1.6,4,AM6,X,5.1,5.8,5.4,47,129,127.78043027244227
KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.6,6.8,8.4,34,198,196.32666603734464
KIA,OPTIMA FE,FULL-SIZE,2.4,4,AS6,X,9.3,6.6,8.0,35,190,189.53791274983888
KIA,OPTIMA TURBO,FULL-SIZE,2.0,4,AS6,X,10.9,7.6,9.4,30,224,219.73117568005264
KIA,OPTIMA HYBRID,MID-SIZE,2.0,4,AS6,X,6.0,5.1,5.6,47,132,131.61265429039778
KIA,RIO,COMPACT,1.6,4,AS6,X,8.8,6.5,7.8,36,181,181.3269947670222
KIA,RIO,COMPACT,1.6,4,M6,X,8.8,6.6,7.8,36,181,182.28731127458056
KIA,RONDO,STATION WAGON - MID-SIZE,2.0,4,AS6,X,9.9,7.6,8.9,32,210,207.8333347714315
KIA,SEDONA,MINIVAN,3.3,6,AS6,X,13.2,9.7,11.6,24,275,272.6134164949986
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25,269,266.40365112325804
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.1,10.5,12.5,23,296,292.06997954257645
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.2,8.3,9.9,29,234,231.3410191706864
KIA,SORENTO AWD,SUV - SMALL,2.0,4,AS6,X,12.3,9.4,11.0,26,259,257.2347550516272
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,11.5,9.3,10.5,27,246,244.67704760161593
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,14.0,10.1,12.2,23,289,285.7343181199923
KIA,SORENTO AWD FE,SUV - SMALL,3.3,6,AS6,X,13.2,9.3,11.4,25,270,267.2537326616728
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.4,7.8,8.7,32,205,202.90865831390536
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.7,7.8,8.8,32,208,204.87812405350226
KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,9.5,7.8,8.7,32,206,204.1590280315137
KIA,SOUL TURBO,STATION WAGON - SMALL,1.6,4,AM7,X,9.1,7.7,8.5,33,199,197.55489610860903
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,10.4,8.0,9.3,30,220,216.17762077930425
KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,AS6,X,11.9,10.2,11.1,25,263,260.74156314157966
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,11.3,9.5,10.5,27,247,244.67666798564363
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.25,9,AM7,Z,21.35,12.7,17.9,16,408,407.85685404491454
LAMBORGHINI,AVENTADOR COUPE LP 740,TWO-SEATER,6.25,9,AM7,Z,21.35,14.249999999999998,18.15,14,408,407.99882794302084
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.25,9,AM7,Z,21.35,13.5,18.15,15,408,407.99882794302084
LAMBORGHINI,AVENTADOR ROADSTER LP 740,TWO-SEATER,6.25,9,AM7,Z,21.35,14.249999999999998,18.15,14,408,407.99882794302084
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,9,AM7,Z,16.4,11.4,14.2,20,331,331.10049673011497
LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,9,AM7,Z,16.9,11.8,14.6,19,340,342.0667195056181
LAND ROVER,DISCOVERY SPORT,SUV - SMALL,2.0,4,AS9,Z,12.0,9.2,10.7,26,252,250.69171639919674
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2.0,4,AS9,Z,11.3,8.0,9.8,29,231,228.55016562055414
LAND ROVER,RANGE ROVER EVOQUE CONVERTIBLE,SUV - SMALL,2.0,4,AS9,Z,12.0,8.5,10.4,27,243,240.56799256575397
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,47,132,131.12851068240045
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,47,139,138.2779024374749
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,29,226,226.66252532767538
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.4,9.2,11.0,26,257,257.2678873427532
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,8.0,6.9,7.5,38,176,174.5359352642342
LEXUS,GS F,COMPACT,5.0,8,AS8,Z,14.9,9.7,12.5,23,293,292.45932280567195
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16.0,12.9,14.6,19,341,340.5383753067072
LEXUS,IS 200t,COMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,214,212.59216148248078
LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26,258,257.2859881324586
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26,258,257.2859881324586
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,303,300.4505461699566
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,303,300.4505461699566
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,18.2,13.0,15.8,18,372,369.750002340536
LEXUS,NX 200t AWD,SUV - SMALL,2.0,4,AS6,Z,10.7,8.5,9.7,29,226,226.81637432964732
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,10.8,8.9,9.9,29,232,231.72744566633023
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.2,7.9,7.5,38,176,175.88550822550465
LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26,258,257.42927511341935
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26,258,257.42927511341935
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22,289,292.2388965104082
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26,252,251.7919463616453
LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,184.91620727715042
LINCOLN,CONTINENTAL AWD,FULL-SIZE,2.7,6,AS6,X,14.0,9.5,12.0,24,281,279.4775414754108
LINCOLN,CONTINENTAL AWD,FULL-SIZE,3.0,6,AS6,X,14.4,9.7,12.3,23,288,286.43419656259823
LINCOLN,CONTINENTAL AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,23,287,286.0122489886948
LINCOLN,MKC AWD,SUV - SMALL,2.0,4,AS6,X,12.3,9.3,10.9,26,256,256.3604853280152
LINCOLN,MKC AWD (Start/Stop),SUV - SMALL,2.0,4,AS6,X,12.1,9.3,10.8,26,254,252.57377374015127
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,13.1,9.4,11.4,25,268,267.45706407476894
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,321,321.5355679052533
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.2,12.7,22,298,297.289822907312
LINCOLN,MKX AWD,SUV - SMALL,2.7,6,AS6,X,14.1,9.8,12.1,23,284,281.876250056556
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,14.4,10.3,12.5,23,293,292.1043351312353
LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,11.2,7.6,9.8,29,230,223.7900831647127
LINCOLN,MKZ,MID-SIZE,3.0,6,AS6,X,13.4,8.7,11.2,25,264,263.6704314836545
LINCOLN,MKZ AWD,MID-SIZE,2.0,4,AS6,X,11.8,8.4,10.2,28,239,239.3931480893612
LINCOLN,MKZ AWD,MID-SIZE,3.0,6,AS6,X,14.0,9.2,11.8,24,278,276.2647616035602
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,5.7,6.2,5.9,47,139,138.43445386752632
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,15.9,12.0,14.2,20,333,330.5555735325284
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.4,14.5,19,339,336.8446746813972
MASERATI,GHIBLI,MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.4,23,286,287.70652976754184
MASERATI,GHIBLI S,MID-SIZE,3.0,6,AS8,Z,14.7,10.0,12.4,23,293,293.4965846106248
MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22,295,293.8151801642875
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,355,352.05948257780375
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,358,357.5463294827083
MASERATI,LEVANTE,SUV - STANDARD,3.0,6,AS8,Z,16.8,11.9,14.7,19,340,342.0533730629468
MASERATI,LEVANTE S,SUV - STANDARD,3.0,6,AS8,Z,16.8,12.4,14.7,19,346,344.17287121838774
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,16.1,10.8,13.8,20,321,320.9880315185551
MASERATI,QUATTROPORTE S,FULL-SIZE,3.0,6,AS8,Z,14.9,10.3,13.1,22,300,301.20378843801757
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,AS8,Z,15.0,10.3,13.1,22,301,302.00863102253754
MAZDA,CX-3,COMPACT,2.0,4,AS6,X,8.2,6.9,7.6,37,179,177.730969292733
MAZDA,CX-3 4WD,COMPACT,2.0,4,AS6,X,8.8,7.5,8.2,34,192,191.74128861418723
MAZDA,CX-5,SUV - SMALL,2.0,4,M6,X,9.4,7.4,8.5,33,199,198.01698276643856
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,9.8,7.7,8.6,33,204,205.14174253252432
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,10.2,8.3,9.2,31,221,218.3972343083064
MAZDA,CX-9,SUV - SMALL,2.5,4,AS6,X,10.6,8.4,9.6,29,225,223.6932511386492
MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS6,X,11.5,8.9,10.4,27,242,241.12055318717205
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,8.4,6.4,7.5,38,176,174.8440610421947
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,M6,X,8.5,6.2,7.5,38,175,174.54645570149503
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.0,4,M6,X,8.5,6.2,7.5,38,175,174.54645570149503
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.8,6.6,7.8,36,182,182.54510314991643
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.5,6.4,7.6,37,176,176.15734125117498
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,9.3,6.9,8.2,34,194,192.0556452869053
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,AS6,X,8.4,6.4,7.5,38,174,174.91176663960633
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.0,4,M6,X,8.6,6.4,7.6,37,178,177.85084146918769
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,9.0,6.7,7.8,36,183,184.70098769873792
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.7,6.6,7.8,36,181,181.5147724353565
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,9.6,7.0,8.4,34,198,196.05828449351029
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.2,9.6,29,226,224.03942298872687
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,29,230,227.61980028039727
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,9.1,6.7,8.0,35,187,185.78290091329248
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.9,6.7,7.9,36,186,184.6201199994166
